x,y,w,h,labels,scores,names,calories,protein,fat,carbs,fiber
0.0,29.443562,215.34726,153.556438,26,0.15898253,Muffin,296.0,6.9,11.4,41.4,2.7
56.223366,18.945698,218.776634,164.0543,46,0.26310554,Grapefruit,33.0,0.69,0.1,8.41,1.1
0.0,0.9846466,253.24345,175.75787,60,0.5430897,Pizza,268.0,10.36,12.28,29.02,2.2
7.9446554,0.0,254.51146,144.02426,74,0.37143332,Tart,203.1598332181267,4.096188623394152,11.332416275351141,22.06143816949343,1.9109654331358217
