x,y,w,h,labels,scores,names,calories,protein,fat,carbs,fiber
4.737332,49.332886,145.26266,150.66711,4.0,0.20616587,Asparagus,86.84402294300071,2.7159960240130365,6.492981153141762,5.719020035664922,1.880690251004669
4.737332,49.332886,145.26266,150.66711,11.0,0.35613596,Broccoli,34.0,2.82,0.37,6.64,2.6
0.0,47.38329,112.68546,152.61671,13.0,0.3903076,Cabbage,53.90784981334918,2.7816371160290205,2.572663687640974,5.6010908071695145,1.4899065141597163
0.0,48.245094,124.10268,151.75491,23.0,0.40423942,Guacamole,121.6008930104757,1.7573690537523614,10.181782586295725,8.746812639532886,5.267834449596427
16.39703,55.08058,133.60297,144.91942,26.0,0.16747577,Muffin,296.0,6.9,11.4,41.4,2.7
36.086346,33.556747,113.91365,166.44325,30.0,0.1604974,Popcorn,500.0,9.0,28.1,58.1,10.0
31.871408,46.494377,118.12859,153.50562,61.0,0.37491783,Pomegranate,83.0,1.67,1.17,18.7,4.0
